retailer,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales
Sports Direct,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,19.0,135,2565.0
Sports Direct,2021-03-30,South,Tennessee,Knoxville,Women's Street Footwear,20.0,500,10000.0
Sports Direct,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,20.0,128,2560.0
Sports Direct,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,25.0,400,10000.0
Sports Direct,2021-03-31,South,Tennessee,Knoxville,Women's Athletic Footwear,23.0,112,2576.0
Sports Direct,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,20.0,105,2100.0
Sports Direct,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,30.0,300,9000.0
Sports Direct,2021-04-01,South,Tennessee,Knoxville,Men's Apparel,28.0,84,2352.0
Sports Direct,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,25.0,575,14375.0
Sports Direct,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,24.0,161,3864.0
Sports Direct,2021-04-02,South,Tennessee,Knoxville,Women's Apparel,18.0,196,3528.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,30.0,575,17250.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,24.0,140,3360.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.0,575,11500.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Men's Apparel,45.0,525,23625.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.0,500,12500.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.0,144,2880.0
Sports Direct,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,15.0,725,10875.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Women's Apparel,35.0,675,23625.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,30.0,875,26250.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,28.0,155,4340.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Men's Street Footwear,27.0,263,7101.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Women's Apparel,32.0,189,6048.0
Sports Direct,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,12.0,247,2964.0
Sports Direct,2021-04-03,South,Tennessee,Knoxville,Men's Street Footwear,14.0,189,2646.0
Sports Direct,2021-04-03,Southeast,North Carolina,Charlotte,Men's Apparel,42.0,131,5502.0
Sports Direct,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,23.0,218,5014.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,36.0,69,2484.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,36.0,150,5400.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Street Footwear,20.0,64,1280.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Apparel,37.0,40,1480.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,40.0,275,11000.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,26.0,94,2444.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,40.0,200,8000.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,35.0,125,4375.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Apparel,50.0,125,6250.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,38.0,58,2204.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,40.0,500,20000.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Apparel,46.0,35,1610.0
Sports Direct,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,25.0,750,18750.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,26.0,41,1066.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Athletic Footwear,30.0,64,1920.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,38,1216.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Street Footwear,29.0,56,1624.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Women's Street Footwear,30.0,200,6000.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,28.0,155,4340.0
Sports Direct,2021-04-04,South,Tennessee,Knoxville,Men's Athletic Footwear,20.0,240,4800.0
Sports Direct,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,20.0,600,12000.0
Sports Direct,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,19.0,180,3420.0
Sports Direct,2021-04-05,South,Tennessee,Knoxville,Women's Street Footwear,14.0,204,2856.0
Sports Direct,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,27.0,142,3834.0
Sports Direct,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,30.0,525,15750.0
Sports Direct,2021-04-06,South,Tennessee,Knoxville,Women's Athletic Footwear,20.0,179,3580.0
Sports Direct,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,33.0,132,4356.0
Sports Direct,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,45.0,425,19125.0
Sports Direct,2021-04-07,South,Tennessee,Knoxville,Men's Apparel,41.0,106,4346.0
Sports Direct,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,31.0,271,8401.0
Sports Direct,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,40.0,775,31000.0
Sports Direct,2021-04-08,South,Tennessee,Knoxville,Women's Apparel,38.0,202,7676.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Men's Street Footwear,30.0,450,13500.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,25.0,75,1875.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24.0,22,528.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Women's Street Footwear,20.0,150,3000.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Men's Athletic Footwear,30.0,150,4500.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Men's Street Footwear,28.0,113,3164.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Women's Apparel,49.0,68,3332.0
Sports Direct,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,40.0,775,31000.0
Sports Direct,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,28.0,256,7168.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,41,779.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28.0,44,1232.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Women's Apparel,50.0,225,11250.0
Sports Direct,2021-04-09,South,Tennessee,Knoxville,Men's Street Footwear,36.0,217,7812.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Men's Apparel,58.0,30,1740.0
Sports Direct,2021-04-09,Midwest,North Dakota,Fargo,Men's Apparel,60.0,100,6000.0
Sports Direct,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,42.0,202,8484.0
Sports Direct,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,45.0,775,34875.0
Sports Direct,2021-04-10,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,240,7680.0
Sports Direct,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,40.0,650,26000.0
Sports Direct,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,36.0,169,6084.0
Sports Direct,2021-04-11,South,Tennessee,Knoxville,Women's Street Footwear,26.0,202,5252.0
Sports Direct,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,600,24000.0
Sports Direct,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,36.0,174,6264.0
Sports Direct,2021-04-12,South,Tennessee,Knoxville,Women's Athletic Footwear,29.0,198,5742.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Apparel,38.0,56,2128.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Apparel,70.0,350,24500.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Street Footwear,55.0,375,20625.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,48.0,69,3312.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Apparel,56.0,112,6272.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Street Footwear,36.0,113,4068.0
Sports Direct,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,45.0,500,22500.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Apparel,55.0,175,9625.0
Sports Direct,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,30.0,150,4500.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.0,111,4440.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,50.0,275,13750.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55.0,325,17875.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Street Footwear,45.0,142,6390.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Street Footwear,37.0,179,6623.0
Sports Direct,2021-04-13,South,Tennessee,Knoxville,Men's Apparel,43.0,145,6235.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Street Footwear,50.0,94,4700.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Apparel,52.0,53,2756.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,51.0,88,4488.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Men's Street Footwear,50.0,525,26250.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Apparel,63.0,105,6615.0
Sports Direct,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.0,96,3840.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37.0,45,1665.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Apparel,33.0,44,1452.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Apparel,49.0,33,1617.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,39.0,83,3237.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,30.0,94,2820.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,23.0,39,897.0
Sports Direct,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,50.0,875,43750.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,40.0,275,11000.0
Sports Direct,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,37.0,306,11322.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,28.0,51,1428.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32.0,35,1120.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Street Footwear,22.0,51,1122.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Street Footwear,38.0,117,4446.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Street Footwear,29.0,41,1189.0
Sports Direct,2021-04-14,South,Tennessee,Knoxville,Women's Apparel,49.0,236,11564.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Street Footwear,40.0,450,18000.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Street Footwear,30.0,150,4500.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Apparel,50.0,125,6250.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,35.0,125,4375.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,40.0,150,6000.0
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Street Footwear,28.0,149,4172.0
Sports Direct,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,29.0,272,7888.0
Sports Direct,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,40.0,825,33000.0
Sports Direct,2021-04-15,South,Tennessee,Knoxville,Men's Street Footwear,36.0,215,7740.0
Sports Direct,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,30.0,264,7920.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,32.0,181,5792.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,38.0,111,4218.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,35.0,375,13125.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Apparel,40.0,525,21000.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Athletic Footwear,32.0,109,3488.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,40.0,425,17000.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Apparel,45.0,120,5400.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Street Footwear,27.0,135,3645.0
Sports Direct,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,45.0,825,37125.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Apparel,50.0,400,20000.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Street Footwear,30.0,450,13500.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Women's Apparel,37.0,152,5624.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Street Footwear,35.0,725,25375.0
Sports Direct,2021-04-16,South,Tennessee,Knoxville,Men's Athletic Footwear,43.0,206,8858.0
Sports Direct,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,36.0,263,9468.0
Sports Direct,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,40.0,975,39000.0
Sports Direct,2021-04-17,South,Tennessee,Knoxville,Women's Street Footwear,30.0,322,9660.0
Sports Direct,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,575,23000.0
Sports Direct,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,37.0,161,5957.0
Sports Direct,2021-04-18,South,Tennessee,Knoxville,Women's Athletic Footwear,32.0,196,6272.0
Sports Direct,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,45.0,550,24750.0
Sports Direct,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,33.0,182,6006.0
Sports Direct,2021-04-19,South,Tennessee,Knoxville,Men's Apparel,43.0,165,7095.0
Sports Direct,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,52.0,223,11596.0
Sports Direct,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,55.0,825,45375.0
Sports Direct,2021-04-20,South,Tennessee,Knoxville,Women's Apparel,38.0,272,10336.0
Sports Direct,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,29.0,233,6757.0
Sports Direct,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,45.0,775,34875.0
Sports Direct,2021-04-21,South,Tennessee,Knoxville,Men's Street Footwear,41.0,233,9553.0
Sports Direct,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,44.0,271,11924.0
Sports Direct,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,55.0,775,42625.0
Sports Direct,2021-04-22,South,Tennessee,Knoxville,Men's Athletic Footwear,54.0,233,12582.0
Sports Direct,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,46.0,285,13110.0
Sports Direct,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,39.0,314,12246.0
Sports Direct,2021-04-23,South,Tennessee,Knoxville,Women's Street Footwear,50.0,950,47500.0
Sports Direct,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,42.0,133,5586.0
Sports Direct,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,32.0,162,5184.0
Sports Direct,2021-04-24,South,Tennessee,Knoxville,Women's Athletic Footwear,45.0,475,21375.0
Sports Direct,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,49.0,133,6517.0
Sports Direct,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,35.0,143,5005.0
Sports Direct,2021-04-25,South,Tennessee,Knoxville,Men's Apparel,50.0,475,23750.0
Sports Direct,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,55.0,725,39875.0
Sports Direct,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,53.0,181,9593.0
Sports Direct,2021-04-26,South,Tennessee,Knoxville,Women's Apparel,40.0,232,9280.0
Sports Direct,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,50.0,675,33750.0
Sports Direct,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,49.0,182,8918.0
Sports Direct,2021-04-27,South,Tennessee,Knoxville,Men's Street Footwear,40.0,209,8360.0
Sports Direct,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,33.0,213,7029.0
Sports Direct,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,50.0,625,31250.0
Sports Direct,2021-04-28,South,Tennessee,Knoxville,Men's Athletic Footwear,47.0,169,7943.0
Sports Direct,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,54.0,182,9828.0
Sports Direct,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,40.0,203,8120.0
Sports Direct,2021-04-29,South,Tennessee,Knoxville,Women's Street Footwear,55.0,675,37125.0
Sports Direct,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,136,5440.0
Sports Direct,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,53.0,100,5300.0
Sports Direct,2021-04-30,South,Tennessee,Knoxville,Women's Athletic Footwear,55.0,400,22000.0
Sports Direct,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,39.0,120,4680.0
Sports Direct,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,50.0,400,20000.0
Sports Direct,2021-05-01,South,Tennessee,Knoxville,Men's Apparel,47.0,120,5640.0
Sports Direct,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,30.0,219,6570.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Women's Apparel,55.0,700,38500.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,38.0,150,5700.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Women's Apparel,51.0,203,10353.0
Sports Direct,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,42.0,163,6846.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,42.0,182,7644.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,37.0,169,6253.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,40.0,575,23000.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Men's Apparel,46.0,150,6900.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Men's Apparel,50.0,600,30000.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,41.0,246,10086.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Women's Street Footwear,40.0,625,25000.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.0,945,42525.0
Sports Direct,2021-05-02,South,Tennessee,Knoxville,Women's Apparel,45.0,625,28125.0
Sports Direct,2021-05-02,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45.0,650,29250.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,48.0,73,3504.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,50.0,250,12500.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Street Footwear,40.0,191,7640.0
Sports Direct,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,28.0,201,5628.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,32.0,74,2368.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Street Footwear,45.0,275,12375.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,50.0,70,3500.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Street Footwear,43.0,74,3182.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,44.0,63,2772.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,55.0,250,13750.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Apparel,41.0,128,5248.0
Sports Direct,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,35.0,575,20125.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Street Footwear,54.0,142,7668.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,37.0,83,3071.0
Sports Direct,2021-05-03,South,Tennessee,Knoxville,Men's Street Footwear,33.0,173,5709.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,35.0,83,2905.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Street Footwear,32.0,83,2656.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Athletic Footwear,45.0,225,10125.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Men's Street Footwear,55.0,545,29975.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Apparel,60.0,375,22500.0
Sports Direct,2021-05-03,Northeast,Connecticut,Hartford,Women's Apparel,55.0,113,6215.0
Sports Direct,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,32.0,150,4800.0
Sports Direct,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,35.0,575,20125.0
Sports Direct,2021-05-04,South,Tennessee,Knoxville,Men's Athletic Footwear,25.0,178,4450.0
Sports Direct,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,40.0,525,21000.0
Sports Direct,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,36.0,147,5292.0
Sports Direct,2021-05-05,South,Tennessee,Knoxville,Women's Street Footwear,27.0,163,4401.0
Sports Direct,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,40.0,375,15000.0
Sports Direct,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,30.0,131,3930.0
Sports Direct,2021-05-06,South,Tennessee,Knoxville,Women's Athletic Footwear,38.0,98,3724.0
Sports Direct,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,28.0,109,3052.0
Sports Direct,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,32.0,88,2816.0
Sports Direct,2021-05-07,South,Tennessee,Knoxville,Men's Apparel,35.0,350,12250.0
Sports Direct,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,29.0,179,5191.0
Sports Direct,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,45.0,525,23625.0
Sports Direct,2021-05-08,South,Tennessee,Knoxville,Women's Apparel,43.0,131,5633.0
Sports Direct,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,24.0,203,4872.0
Sports Direct,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,29.0,196,5684.0
Sports Direct,2021-05-09,South,Tennessee,Knoxville,Men's Street Footwear,30.0,675,20250.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Men's Apparel,46.0,31,1426.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Women's Street Footwear,40.0,175,7000.0
Sports Direct,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,29.0,189,5481.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Men's Athletic Footwear,41.0,54,2214.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Men's Street Footwear,55.0,129,7095.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Men's Athletic Footwear,45.0,200,9000.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40.0,100,4000.0
Sports Direct,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,21.0,223,4683.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Women's Apparel,52.0,75,3900.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Women's Apparel,55.0,250,13750.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,51,1887.0
Sports Direct,2021-05-10,South,Tennessee,Knoxville,Men's Athletic Footwear,30.0,675,20250.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Men's Apparel,50.0,125,6250.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Women's Athletic Footwear,36.0,26,936.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Men's Street Footwear,60.0,495,29700.0
Sports Direct,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,55.0,600,33000.0
Sports Direct,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,37.0,204,7548.0
Sports Direct,2021-05-11,South,Tennessee,Knoxville,Women's Street Footwear,50.0,174,8700.0
Sports Direct,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,55.0,475,26125.0
Sports Direct,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,52.0,133,6916.0
Sports Direct,2021-05-12,South,Tennessee,Knoxville,Women's Athletic Footwear,38.0,157,5966.0
Sports Direct,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,43.0,140,6020.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Street Footwear,41.0,56,2296.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Street Footwear,45.0,225,10125.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,55.0,495,27225.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Apparel,60.0,325,19500.0
Sports Direct,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,51.0,113,5763.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,44.0,47,2068.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Apparel,43.0,104,4472.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Apparel,55.0,200,11000.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,50.0,200,10000.0
Sports Direct,2021-05-13,South,Tennessee,Knoxville,Men's Apparel,55.0,450,24750.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32.0,54,1728.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Apparel,50.0,54,2700.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,53.0,129,6837.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,41.0,173,7093.0
